Seconds	O2	CO2	BP	WVP	FlowRate	Temperature	Marker
129	8.88E-04	1.13E-03	98.46338	0.3429741	175.2683	25.65742	-1
130	-2.27E-03	9.79E-04	98.50463	0.3464117	175.2621	25.64805	-1
131	-1.40E-02	1.60E-03	98.50838	0.3479742	175.2808	25.64649	-1
132	-5.46E-03	9.79E-04	98.49712	0.3514118	175.2058	25.63086	-1
133	-1.25E-02	1.29E-03	98.42963	0.3545368	175.1308	25.62305	-1
134	-1.33E-02	1.45E-03	98.48587	0.3570369	175.0121	25.59805	-1
135	-0.0157123	9.80E-04	98.43338	0.3598494	175.0183	25.5918	-1
136	-5.59E-03	-2.70E-04	98.41463	0.3617244	175.0183	25.57773	-1
137	8.44E-03	-1.13E-04	98.41838	0.3635994	174.9995	25.56992	-1
138	-2.53E-03	4.32E-05	98.47462	0.365787	175.0121	25.55898	-1
139	1.38E-02	-1.05E-03	98.45588	0.366412	175.0121	25.5543	-1
140	1.30E-02	4.37E-05	98.44838	0.3704745	174.962	25.54648	-1
141	1.07E-02	-8.94E-04	98.46713	0.3717246	174.8558	25.54336	-1
142	4.65E-04	5.13E-04	98.50838	0.3739121	174.7683	25.53711	-1
143	1.22E-02	6.69E-04	98.50088	0.3757871	174.7308	25.52461	-1
144	1.96E-03	2.01E-04	98.42963	0.3773496	174.6745	25.53086	-1
145	-1.19E-03	6.70E-04	98.47838	0.3795372	174.6183	25.52461	-1
146	5.02E-03	9.83E-04	98.44087	0.3804747	174.6245	25.52148	-1
147	2.65E-03	2.02E-04	98.46338	0.3814122	174.6745	25.52305	-1
148	1.12E-02	4.56E-05	98.45213	0.3829747	174.7058	25.52461	-1
149	8.83E-03	-1.05E-03	98.42587	0.3842248	174.8245	25.54961	-1
150	9.58E-03	-1.10E-04	98.45588	0.3842248	174.862	25.5668	-1
151	1.19E-02	4.63E-05	98.45963	0.3860998	174.9183	25.56992	-1
152	9.52E-03	-7.35E-04	98.44838	0.3876623	174.9308	25.56367	-1
153	2.51E-02	2.03E-04	98.50463	0.3882873	174.9183	25.56367	-1
154	2.51E-02	5.16E-04	98.50463	0.3895373	174.9745	25.55586	-1
155	6.30E-03	1.30E-03	98.51213	0.3910999	174.9745	25.53555	-1
156	1.33E-02	9.85E-04	98.46338	0.3910999	174.9683	25.51992	-1
157	9.36E-03	8.29E-04	98.41463	0.3904749	175.0246	25.50742	-1
158	6.20E-03	3.60E-04	98.48213	0.3929749	175.0058	25.50586	-1
159	0.0085126	-7.33E-04	98.42213	0.3935999	174.9745	25.51055	-1
160	1.47E-02	-5.77E-04	98.41463	0.3939124	174.9683	25.50117	-1
161	1.47E-02	2.05E-04	98.41838	0.3942249	174.862	25.5043	-1
162	1.31E-02	-1.04E-03	98.46338	0.3939124	174.7746	25.51523	-1
163	1.70E-02	-4.20E-04	98.44463	0.3945374	174.6808	25.49492	-1
164	2.71E-02	-5.76E-04	98.45588	0.3964124	174.6308	25.49336	-1
165	2.55E-02	6.75E-04	98.44463	0.3964124	174.5245	25.49961	-1
166	2.00E-02	1.30E-03	98.51964	0.3961	174.4495	25.51055	-1
167	1.53E-02	5.19E-04	98.52713	0.39735	174.3995	25.51367	-1
168	6.66E-03	1.46E-03	98.43338	0.3976625	174.4808	25.52305	-1
169	1.05E-02	8.32E-04	98.47089	0.3976625	174.5746	25.53555	-1
170	8.16E-03	1.30E-03	98.43338	0.397975	174.7183	25.52617	-1
171	8.13E-03	5.20E-04	98.42213	0.3986	174.7808	25.52305	-1
172	1.51E-02	-5.74E-04	98.43338	0.39985	174.862	25.52617	-1
173	9.63E-03	-5.74E-04	98.43338	0.399225	174.937	25.52148	-1
174	1.43E-02	-4.17E-04	98.45213	0.3982875	174.9683	25.52617	-1
175	2.13E-02	-7.29E-04	98.45213	0.4007875	175.0121	25.52617	-1
176	2.52E-02	8.33E-04	98.45588	0.39985	175.062	25.52773	-1
177	2.51E-02	1.46E-03	98.50463	0.3986	175.0871	25.51836	-1
178	1.96E-02	5.26E-05	98.51213	0.4001625	175.0683	25.52617	-1
179	9.43E-03	9.90E-04	98.50838	0.4007875	175.0808	25.53086	-1
180	1.80E-02	1.30E-03	98.47838	0.4014125	175.0121	25.5168	-1
181	9.37E-03	1.15E-03	98.43338	0.401725	174.9183	25.51992	-1
182	9.34E-03	-2.59E-04	98.46713	0.4014125	174.862	25.52148	-1
183	6.18E-03	-8.84E-04	98.43338	0.40235	174.8245	25.51992	-1
184	1.55E-02	-7.27E-04	98.42213	0.401725	174.7683	25.5168	-1
185	1.24E-02	-1.04E-03	98.42587	0.40235	174.7433	25.5168	-1
186	1.55E-02	3.67E-04	98.46713	0.4020375	174.7183	25.51523	-1
187	1.47E-02	2.11E-04	98.51588	0.4020375	174.787	25.5168	-1
188	2.56E-02	6.80E-04	98.44463	0.4026625	174.8245	25.51523	-1
189	2.08E-02	5.24E-04	98.50088	0.4032876	174.962	25.5168	-1
190	1.06E-02	1.31E-03	98.50463	0.4029751	175.0308	25.5168	-1
191	0.0199922	9.93E-04	98.51213	0.4045376	175.062	25.5168	-1
192	9.80E-03	3.68E-04	98.43338	0.4042251	175.062	25.52305	-1
193	5.86E-03	9.94E-04	98.47462	0.4051626	175.0246	25.5168	-1
194	7.40E-03	1.46E-03	98.42963	0.4054751	174.9745	25.51836	-1
195	8.14E-03	-5.68E-04	98.41838	0.4045376	174.9683	25.51836	-1
196	3.00E-02	-1.35E-03	98.41088	0.4051626	175.0183	25.51992	-1
197	1.36E-02	-5.68E-04	98.40713	0.4054751	175.0496	25.5168	-1
198	3.23E-02	6.82E-04	98.45588	0.4054751	175.0995	25.5168	-1
199	2.52E-02	-9.87E-05	98.44463	0.4067251	175.1121	25.51523	-1
200	2.52E-02	5.77E-05	98.46713	0.4061001	175.0246	25.51367	-1
201	2.28E-02	1.31E-03	98.51213	0.4092251	174.9058	25.51523	-1
202	1.89E-02	1.15E-03	98.51964	0.4104752	174.8245	25.51211	-1
203	9.46E-03	1.46E-03	98.47838	0.4129752	174.7746	25.51211	-1
204	0.0180162	9.96E-04	98.47462	0.4154752	174.6808	25.50742	-1
205	7.83E-03	9.96E-04	98.42963	0.4195378	174.5808	25.50742	-1
206	5.45E-03	5.91E-05	98.47462	0.4248504	174.4683	25.50898	-1
207	6.20E-03	5.28E-04	98.40713	0.430788	174.537	25.5043	-1
208	1.55E-02	5.96E-05	98.42213	0.4389131	174.5746	25.51055	-1
209	1.32E-02	5.29E-04	98.45213	0.4495383	174.6745	25.52148	-1
210	0.0139229	5.29E-04	98.45588	0.4614134	174.7746	25.53398	-1
211	1.39E-02	5.29E-04	98.45588	0.4748511	174.8183	25.54024	-1
212	0.0271428	2.17E-04	98.45963	0.4926639	174.8245	25.53555	-1
213	2.24E-02	1.47E-03	98.44838	0.5107892	174.8245	25.5168	-1
214	5.98E-03	1.94E-03	98.50838	0.531102	174.812	25.51836	-1
215	2.00E-02	2.41E-03	98.48213	0.5536023	174.8495	25.52148	-1
216	9.05E-03	1.94E-03	98.40713	0.5761027	174.8183	25.51523	-1
217	9.02E-03	1.94E-03	98.48213	0.6014156	174.8245	25.48086	-1
218	8.20E-03	3.74E-04	98.42213	0.625791	174.8245	25.48867	-1
219	1.44E-02	6.87E-04	98.42587	0.6517289	174.8245	25.5043	-1
220	1.36E-02	-2.50E-04	98.42213	0.6782917	174.7746	25.5168	-1
221	1.36E-02	8.44E-04	98.46338	0.7048547	174.6683	25.54024	-1
222	0.0135483	-5.62E-04	98.45588	0.73173	174.5808	25.54961	-1
223	2.21E-02	6.88E-04	98.45588	0.758918	174.5308	25.55898	-1
224	2.60E-02	6.33E-05	98.45213	0.7851683	174.4933	25.5543	-1
225	6.42E-03	1.94E-03	98.51588	0.8111063	174.487	25.54336	-1
226	1.89E-02	1.47E-03	98.50838	0.8373567	174.437	25.52305	-1
