Seconds	O2	CO2	BP	WVP	FlowRate	Temp	Marker
11608	-2.16E-02	1.90E-02	98.04338	1.168924	178.9496	25.41367	-1
11609	-2.40E-02	1.95E-02	98.08087	1.167362	179.0059	25.41679	-1
11610	-3.49E-02	1.61E-02	98.07713	1.166112	179.0121	25.40898	-1
11611	-0.0364933	1.73E-02	98.08463	1.159549	179.0996	25.41367	-1
11612	-2.32E-02	1.89E-02	98.05463	1.157049	179.3496	25.41211	-1
11613	-2.48E-02	1.95E-02	98.08838	1.153924	179.3809	25.41211	-1
11614	-3.88E-02	1.93E-02	98.04338	1.150799	179.2996	25.40742	-1
11615	-2.17E-02	1.78E-02	98.04338	1.147049	179.3059	25.39648	-1
11616	-1.93E-02	1.68E-02	98.08087	1.145486	179.4871	25.40898	-1
11617	-2.32E-02	1.90E-02	98.03587	1.141424	179.4371	25.41211	-1
11618	-1.07E-02	1.54E-02	98.06212	1.138924	179.3371	25.41211	-1
11619	-2.63E-02	0.0171481	98.04712	1.136424	179.4934	25.40742	-1
11620	-2.56E-02	1.42E-02	98.08463	1.133299	179.6371	25.40429	-1
11621	-3.02E-02	1.67E-02	98.06212	1.130486	179.5559	25.41367	-1
11622	-1.70E-02	0.0169919	98.03963	1.127986	179.4059	25.40898	-1
11623	-2.71E-02	1.42E-02	98.07337	1.122048	179.3621	25.41055	-1
11624	-3.88E-02	1.64E-02	98.05087	1.121423	179.3184	25.41055	-1
11625	-2.40E-02	1.75E-02	98.01337	1.118611	179.0684	25.41367	-1
11626	-2.40E-02	1.78E-02	97.99837	1.117361	178.9371	25.41523	-1
11627	-2.48E-02	1.42E-02	98.05087	1.112048	178.9746	25.41055	-1
11628	-1.46E-02	1.73E-02	98.03963	1.110486	179.0559	25.40586	-1
11629	-2.24E-02	1.40E-02	98.04338	1.109236	178.9559	25.41211	-1
11630	-3.26E-02	1.40E-02	98.02462	1.106111	179.0996	25.40429	-1
11631	-2.87E-02	1.48E-02	98.05087	1.101736	179.3434	25.40586	-1
11632	-1.15E-02	1.31E-02	98.06962	1.099548	179.4371	25.41055	-1
11633	-1.46E-02	1.46E-02	98.04338	1.097673	179.2996	25.41523	-1
11634	-1.38E-02	1.21E-02	98.08087	1.093611	179.2809	25.41211	-1
11635	-2.17E-02	1.06E-02	98.01337	1.093611	179.4246	25.41679	-1
11636	-2.71E-02	0.0135546	98.06962	1.090173	179.4121	25.40742	-1
11637	-2.87E-02	0.0158984	98.06962	1.086735	179.2496	25.40742	-1
11638	-2.56E-02	1.03E-02	98.04338	1.085798	179.2934	25.41523	-1
11639	-0.0364933	1.20E-02	98.02462	1.08236	179.4496	25.40273	-1
11640	-2.24E-02	9.49E-03	98.08463	1.081735	179.4371	25.41367	-1
11641	-2.40E-02	1.28E-02	97.97587	1.077048	179.3059	25.40898	-1
11642	-2.40E-02	1.23E-02	98.01712	1.07611	179.3059	25.41523	-1
11643	-9.93E-03	1.54E-02	98.04338	1.07361	179.2809	25.41367	-1
11644	-1.07E-02	1.15E-02	98.04712	1.071735	179.0684	25.41055	-1
11645	-2.40E-02	1.50E-02	98.06212	1.06861	178.9059	25.40742	-1
11646	-1.62E-02	1.53E-02	98.04712	1.06611	178.8996	25.41211	-1
11647	-2.95E-02	1.36E-02	98.03213	1.063923	178.9996	25.40742	-1
11648	-1.85E-02	9.96E-03	98.02462	1.062985	178.8746	25.42148	-1
11649	-1.62E-02	1.43E-02	98.05087	1.060485	178.7809	25.41523	-1
11650	-1.15E-02	1.20E-02	98.01337	1.058298	179.0996	25.41055	-1
11651	-2.17E-02	1.34E-02	98.09587	1.058298	179.3434	25.41055	-1
11652	-1.07E-02	1.39E-02	98.04712	1.052047	179.2621	25.41523	-1
11653	-5.24E-03	8.71E-03	98.05463	1.050797	179.1496	25.41211	-1
11654	-1.70E-02	1.20E-02	98.02837	1.04861	179.3059	25.39804	-1
11655	-1.93E-02	1.28E-02	98.07713	1.049547	179.4246	25.40898	-1
11656	-1.15E-02	1.18E-02	98.03963	1.046422	179.2496	25.40586	-1
11657	-0.0130558	1.36E-02	98.02087	1.04361	179.2059	25.40898	-1
11658	-0.0200882	1.03E-02	98.01712	1.040797	179.3309	25.40429	-1
11659	-1.54E-02	1.42E-02	98.06587	1.04111	179.3934	25.41992	-1
11660	-1.93E-02	1.15E-02	98.06212	1.037672	179.2121	25.41367	-1
11661	-1.77E-02	1.18E-02	98.05463	1.03611	179.2059	25.40898	-1
11662	-2.32E-02	9.18E-03	97.97212	1.033297	179.3059	25.40898	-1
11663	-6.81E-03	6.68E-03	98.03587	1.032985	179.1684	25.40429	-1
11664	-2.24E-02	1.29E-02	98.09212	1.032047	178.8434	25.41055	-1
11665	-0.0122757	1.07E-02	98.06587	1.029235	178.7809	25.40898	-1
11666	-1.70E-02	1.26E-02	98.08838	1.02861	178.8434	25.40117	-1
11667	-1.38E-02	1.15E-02	98.07713	1.022672	178.7996	25.39961	-1
11668	-9.93E-03	8.56E-03	98.06212	1.025485	178.6496	25.40898	-1
11669	-0.0130558	7.62E-03	98.06962	1.023297	178.7746	25.41211	-1
11670	-9.15E-03	1.01E-02	98.06212	1.020484	179.0996	25.40742	-1
11671	-2.63E-02	0.0119927	98.08838	1.017047	179.1059	25.41367	-1
11672	-3.49E-02	1.28E-02	97.98338	1.017359	179.0559	25.40898	-1
11673	-1.54E-02	1.07E-02	98.00961	1.016422	179.2621	25.40742	-1
11674	-1.54E-02	6.84E-03	98.03963	1.013609	179.3246	25.40586	-1
11675	-2.17E-02	1.21E-02	98.05087	1.011734	179.2184	25.40898	-1
11676	-6.03E-03	1.01E-02	98.03587	1.011109	179.2059	25.39961	-1
11677	-7.59E-03	1.06E-02	98.08087	1.008922	179.3371	25.40898	-1
11678	-0.0122757	9.34E-03	98.03213	1.007047	179.3434	25.40117	-1
11679	-9.93E-03	7.46E-03	98.05087	1.005172	179.2746	25.40429	-1
11680	-9.93E-03	1.17E-02	98.00212	1.004859	179.3996	25.39961	-1
11681	-9.15E-03	8.09E-03	98.05463	1.003297	179.6059	25.41679	-1
11682	-1.77E-02	1.18E-02	98.00961	0.9998592	179.3184	25.40586	-1
11683	-1.85E-02	7.31E-03	98.01337	1.001422	179.0871	25.40429	-1
11684	-1.77E-02	1.07E-02	98.01337	0.9973591	179.0371	25.40742	-1
11685	-8.37E-03	9.65E-03	97.99463	0.9957966	179.0246	25.40586	-1
11686	-1.54E-02	1.04E-02	98.05463	0.9961091	178.7621	25.39961	-1
11687	-9.15E-03	8.71E-03	98.04712	0.9939216	178.7121	25.39804	-1
11688	-1.38E-02	1.06E-02	98.09212	0.9936091	178.9246	25.40742	-1
11689	-1.93E-02	8.09E-03	97.96461	0.991109	178.8434	25.40898	-1
11690	-5.25E-03	9.65E-03	98.05463	0.991734	178.9308	25.41055	-1
11691	-5.25E-03	8.87E-03	98.06212	0.9920465	179.1434	25.40742	-1
11692	-2.17E-02	7.77E-03	98.00587	0.989859	179.2621	25.41055	-1
11693	-1.70E-02	8.56E-03	98.05087	0.986734	179.1184	25.40117	-1
11694	-1.54E-02	0.0113681	98.00961	0.9857965	179.1121	25.40429	-1
11695	-0.0130558	7.15E-03	98.06587	0.9832964	179.2684	25.39961	-1
11696	-1.70E-02	0.0088681	98.06212	0.9829839	179.1934	25.40898	-1
11697	-1.62E-02	8.71E-03	98.05463	0.9798588	179.0434	25.40742	-1
11698	-8.37E-03	1.03E-02	98.00587	0.9792339	179.1871	25.40742	-1
11699	-1.54E-02	1.01E-02	98.05836	0.9782963	179.2996	25.39961	-1
11700	-7.59E-03	0.0074619	98.05836	0.9786088	179.1246	25.40742	-1
11701	-2.90E-03	9.02E-03	98.02087	0.9761088	179.0684	25.40898	-1
11702	-5.25E-03	6.52E-03	98.06212	0.9764213	179.2684	25.41055	-1
11703	-7.59E-03	9.02E-03	98.06587	0.9736087	179.0684	25.40742	-1
11704	-7.59E-03	8.09E-03	98.05087	0.9732962	178.8121	25.40742	-1
11705	-6.03E-03	1.12E-02	98.05836	0.9723587	178.7371	25.41367	-1
11706	-2.63E-02	1.11E-02	98.06212	0.9711087	178.8434	25.41836	-1
11707	-1.85E-02	1.09E-02	98.03213	0.9689212	178.6621	25.41992	-1
11708	-1.46E-02	4.49E-03	97.94588	0.9661086	178.5496	25.41211	-1
11709	-4.46E-03	8.09E-03	97.97962	0.9667336	178.7559	25.41992	-1
11710	-0.0122757	9.81E-03	98.00587	0.9636086	178.9059	25.39492	-1
11711	-1.62E-02	1.06E-02	98.01712	0.9639211	178.8559	25.40117	-1
11712	-1.85E-02	9.81E-03	98.00212	0.9636086	179.0371	25.40586	-1
11713	-1.07E-02	6.52E-03	97.98338	0.9620461	179.1559	25.40273	-1
11714	-8.37E-03	9.18E-03	98.02462	0.960171	179.0996	25.40898	-1
11715	-1.77E-02	4.34E-03	98.06212	0.9592335	178.9871	25.40586	-1
11716	-0.0122757	9.02E-03	98.05087	0.958296	179.1809	25.40429	-1
11717	-6.81E-03	8.87E-03	98.02462	0.956421	179.1746	25.40898	-1
11718	-2.32E-02	6.84E-03	98.01712	0.955796	179.0496	25.40586	-1
11719	-2.56E-02	5.43E-03	98.00961	0.955171	179.1371	25.40742	-1
11720	-9.93E-03	6.52E-03	97.97962	0.955171	179.3496	25.40742	-1
11721	-2.16E-02	9.49E-03	98.03963	0.9536085	179.2309	25.40898	-1
11722	-9.15E-03	9.65E-03	98.03587	0.9532959	178.9496	25.40586	-1
11723	-1.93E-02	9.49E-03	98.07713	0.9520459	178.9184	25.40742	-1
11724	-1.70E-02	8.71E-03	98.05463	0.9511084	178.7871	25.39804	-1
11725	-0.0122757	9.81E-03	98.10712	0.9514209	178.5871	25.40898	-1
11726	-9.93E-03	5.59E-03	98.05836	0.9479834	178.7184	25.39961	-1
11727	-9.93E-03	3.71E-03	98.04712	0.9495459	178.7871	25.40586	-1
11728	-1.93E-02	9.18E-03	98.08463	0.9479834	178.6434	25.41367	-1
11729	-1.77E-02	8.24E-03	98.03963	0.9464208	178.6871	25.40742	-1
11730	-2.56E-02	8.24E-03	98.09587	0.9445458	179.0496	25.41055	-1
11731	-2.24E-02	8.09E-03	98.03963	0.9445458	179.0434	25.40429	-1
11732	-2.63E-02	6.99E-03	98.05087	0.9432958	178.9308	25.41523	-1
11733	-1.38E-02	9.03E-03	98.01712	0.9407957	179.0496	25.40429	-1
11734	-2.24E-02	6.06E-03	98.03963	0.9404833	179.0996	25.39804	-1
11735	-1.46E-02	7.46E-03	98.07337	0.9407957	178.9746	25.40117	-1
11736	-2.90E-03	8.71E-03	98.05463	0.9392332	178.9496	25.39804	-1
11737	-1.38E-02	7.15E-03	98.03213	0.9395458	179.1371	25.40586	-1
11738	-1.07E-02	8.24E-03	98.06587	0.9382957	179.0246	25.41367	-1
11739	-1.15E-02	8.24E-03	98.00961	0.9370457	178.9121	25.40898	-1
11740	-4.46E-03	6.53E-03	98.04338	0.9364207	179.0621	25.41367	-1
11741	-1.93E-02	9.34E-03	98.07337	0.9364207	179.2184	25.40898	-1
11742	-1.70E-02	7.93E-03	98.04712	0.9339206	179.0621	25.41523	-1
11743	-3.26E-02	8.40E-03	98.02087	0.9332956	178.7996	25.40898	-1
11744	-2.90E-03	8.40E-03	98.00587	0.9342331	178.8371	25.41211	-1
11745	-0.0130558	7.78E-03	97.98712	0.9320456	178.8058	25.40742	-1
11746	-1.38E-02	6.99E-03	98.05836	0.9317331	178.5059	25.41679	-1
11747	-6.81E-03	7.31E-03	98.05087	0.9311081	178.4933	25.40117	-1
11748	-1.31E-02	5.12E-03	98.05087	0.9282956	178.6746	25.40429	-1
11749	-2.24E-02	5.59E-03	98.05463	0.9276705	178.5621	25.41679	-1
11750	-1.38E-02	5.90E-03	98.06212	0.927983	178.5309	25.40273	-1
11751	-9.93E-03	6.06E-03	98.05087	0.9286081	178.8058	25.40273	-1
11752	-9.93E-03	8.56E-03	98.04712	0.924858	178.9621	25.39961	-1
11753	-2.32E-02	8.09E-03	98.03213	0.9226705	178.8184	25.39336	-1
11754	-1.70E-02	2.93E-03	98.04712	0.923608	178.7496	25.40429	-1
11755	-2.71E-02	4.49E-03	98.02837	0.922358	178.8559	25.39648	-1
11756	-1.46E-02	6.21E-03	98.04338	0.922983	178.7871	25.41523	-1
11757	-2.90E-03	5.12E-03	97.96837	0.9232955	178.7371	25.39961	-1
11758	-1.62E-02	2.78E-03	98.06212	0.9211079	178.8121	25.39804	-1
11759	-9.15E-03	6.06E-03	98.01712	0.921733	178.9684	25.40273	-1
11760	-1.70E-02	6.84E-03	98.06212	0.922358	178.9121	25.39492	-1
11761	-6.81E-03	6.84E-03	98.03963	0.9198579	178.8746	25.40273	-1
11762	-1.15E-02	3.56E-03	98.04338	0.9198579	179.0621	25.40273	-1
11763	-0.0200882	6.37E-03	98.07337	0.9195454	178.9246	25.40273	-1
11764	-6.03E-03	5.74E-03	98.00961	0.9198579	178.7434	25.40898	-1
11765	-1.38E-02	3.87E-03	98.00961	0.9173579	178.6809	25.39648	-1
11766	-1.54E-02	7.93E-03	98.05463	0.9154829	178.7809	25.40742	-1
11767	-9.15E-03	4.34E-03	97.96461	0.9164204	178.7121	25.41211	-1
11768	-1.85E-02	8.40E-03	97.96837	0.9170454	178.5809	25.40429	-1
11769	-1.54E-02	8.56E-03	98.03587	0.9161079	178.7371	25.40586	-1
11770	-6.81E-03	5.59E-03	98.03963	0.9151704	179.0121	25.40742	-1
11771	-1.07E-02	5.90E-03	98.08087	0.9148579	179.0246	25.40117	-1
11772	-0.0200882	2.62E-03	98.04338	0.9154829	179.0371	25.39961	-1
11773	-1.77E-02	7.46E-03	98.08087	0.9148579	179.1996	25.39804	-1
11774	-1.15E-02	6.06E-03	98.05836	0.9126703	179.1371	25.40898	-1
11775	-5.25E-03	6.06E-03	98.07337	0.9139203	178.9934	25.40898	-1
11776	-5.24E-03	4.81E-03	98.05087	0.9107953	179.0809	25.40273	-1
11777	-8.37E-03	5.43E-03	97.94588	0.9114203	179.2059	25.40742	-1
11778	-2.40E-02	8.24E-03	98.06587	0.9117328	179.1621	25.41367	-1
11779	-9.93E-03	3.56E-03	98.07337	0.9095452	179.0684	25.39804	-1
11780	-1.07E-02	6.21E-03	98.03213	0.9098577	179.1621	25.40742	-1
11781	-1.54E-02	4.96E-03	97.97962	0.9089203	179.3121	25.40742	-1
11782	-0.0279007	5.74E-03	98.08838	0.9082953	179.1746	25.39961	-1
11783	-7.59E-03	8.56E-03	98.06587	0.9082953	178.9184	25.39648	-1
11784	-3.68E-03	4.34E-03	98.02462	0.9079828	178.9871	25.41523	-1
11785	-1.62E-02	6.99E-03	98.01712	0.9057952	178.9433	25.40117	-1
11786	-1.70E-02	2.78E-03	98.00961	0.9079828	178.7621	25.40429	-1
11787	-2.40E-02	6.68E-03	98.03963	0.9064202	178.6871	25.39804	-1
11788	-7.59E-03	8.56E-03	97.99088	0.9048577	178.8184	25.40742	-1
11789	-2.17E-02	8.40E-03	98.07337	0.9048577	178.8559	25.41367	-1
11790	-1.07E-02	5.74E-03	98.01712	0.9042327	178.9059	25.41211	-1
11791	-9.93E-03	4.34E-03	97.97212	0.9039202	179.0934	25.40117	-1
11792	-1.54E-02	3.40E-03	98.03213	0.9036077	179.3121	25.40273	-1
11793	-1.15E-02	8.09E-03	98.03963	0.9039202	179.2996	25.39648	-1
11794	-1.85E-02	5.28E-03	98.06212	0.9020451	179.1434	25.40742	-1
11795	-0.0130558	7.31E-03	98.07713	0.9042327	179.2496	25.40742	-1
11796	-1.93E-02	8.09E-03	98.03963	0.8989201	179.3496	25.39336	-1
11797	-7.59E-03	6.99E-03	98.07713	0.9011077	179.1621	25.39648	-1
11798	-9.15E-03	9.18E-03	98.03963	0.9004827	178.9996	25.41055	-1
11799	-1.07E-02	3.87E-03	97.99837	0.9001701	179.2309	25.41992	-1
11800	-1.07E-02	7.78E-03	98.07337	0.8979826	179.2496	25.40586	-1
11801	-5.25E-03	7.78E-03	98.08463	0.8973576	179.0996	25.40742	-1
11802	-1.85E-02	7.62E-03	98.05463	0.8982951	179.0496	25.41055	-1
11803	-1.77E-02	2.15E-03	98.05087	0.8961076	179.0434	25.40898	-1
11804	-2.32E-02	8.09E-03	98.05836	0.8976701	178.8746	25.40429	-1
11805	-6.81E-03	7.15E-03	98.04338	0.8967326	178.6559	25.40273	-1
11806	-2.95E-02	8.56E-03	98.05463	0.8979826	178.7559	25.40429	-1
11807	-1.15E-02	4.50E-03	98.03963	0.8973576	178.7683	25.40117	-1
11808	-9.15E-03	7.00E-03	98.07713	0.8964201	178.6058	25.40429	-1
11809	-6.03E-03	6.21E-03	98.00587	0.89517	178.5683	25.39961	-1
11810	-5.24E-03	7.78E-03	98.03587	0.89517	178.9059	25.40273	-1
11811	-1.34E-03	5.59E-03	98.02087	0.8936076	179.0121	25.40273	-1
11812	-1.85E-02	2.62E-03	98.01337	0.8923575	178.9184	25.39179	-1
11813	-1.46E-02	8.09E-03	98.06587	0.8929825	179.1121	25.39804	-1
11814	-1.62E-02	6.06E-03	97.97587	0.8923575	179.2059	25.40586	-1
11815	-1.07E-02	3.09E-03	98.02837	0.8923575	179.1121	25.40586	-1
11816	-7.59E-03	7.15E-03	97.99837	0.8904825	179.1621	25.39804	-1
11817	-2.79E-02	4.50E-03	98.08087	0.8904825	179.2746	25.40586	-1
11818	-1.07E-02	6.53E-03	98.01712	0.8904825	179.2496	25.40117	-1
11819	-1.23E-02	4.34E-03	98.05087	0.8898575	179.1184	25.39804	-1
11820	-9.93E-03	5.43E-03	98.05836	0.8889199	179.2871	25.40742	-1
11821	-4.46E-03	7.00E-03	98.07337	0.889545	179.3934	25.39804	-1
11822	-4.46E-03	5.43E-03	98.00961	0.8892325	179.2121	25.39961	-1
11823	-1.46E-02	6.21E-03	98.05836	0.889545	178.9621	25.40273	-1
11824	-1.46E-02	8.56E-03	97.98712	0.8886074	179.0496	25.40273	-1
11825	-1.93E-02	8.09E-03	98.02462	0.8867324	178.9433	25.40742	-1
11826	-9.15E-03	7.78E-03	98.05836	0.8873574	178.7496	25.41367	-1
11827	-1.38E-02	7.78E-03	98.03963	0.8851699	178.7809	25.40742	-1
11828	-2.48E-02	3.87E-03	98.07337	0.8857949	178.9433	25.40586	-1
11829	-2.12E-03	2.78E-03	98.06212	0.8851699	178.8371	25.40429	-1
11830	-1.62E-02	7.62E-03	98.05836	0.8864199	178.8871	25.40429	-1
11831	-1.54E-02	2.93E-03	98.05087	0.8867324	179.1496	25.40429	-1
11832	-9.93E-03	5.12E-03	98.10338	0.8836074	179.2996	25.39804	-1
11833	-3.68E-03	1.37E-03	98.03213	0.8848574	179.2184	25.40898	-1
11834	-2.87E-02	6.53E-03	98.05087	0.8854824	179.1496	25.41211	-1
11835	-8.37E-03	0.0034018	98.04338	0.8823574	179.3246	25.40742	-1
11836	-0.0200882	4.96E-03	98.03963	0.8829824	179.3496	25.40898	-1
11837	-3.10E-02	3.09E-03	98.00587	0.8829824	179.1746	25.41055	-1
11838	-1.07E-02	2.00E-03	98.01337	0.8804823	179.2371	25.41055	-1
11839	-1.70E-02	4.96E-03	98.02087	0.8804823	179.2996	25.41679	-1
11840	-1.70E-02	6.68E-03	98.01712	0.8814198	179.2184	25.41211	-1
11841	-1.46E-02	5.12E-03	98.07337	0.8814198	179.0809	25.40273	-1
11842	-4.46E-03	4.03E-03	98.03963	0.8823574	179.1934	25.40429	-1
11843	-1.54E-02	7.46E-03	98.03587	0.8804823	179.1184	25.41992	-1
11844	-5.25E-03	5.90E-03	98.02837	0.8789198	178.8559	25.40429	-1
11845	-1.62E-02	7.93E-03	98.01712	0.8804823	178.8121	25.40273	-1
11846	-1.15E-02	8.40E-03	97.99463	0.8792323	178.8934	25.40898	-1
11847	-8.37E-03	5.75E-03	98.00212	0.8792323	178.8809	25.41055	-1
11848	-1.54E-02	7.46E-03	98.01712	0.8770448	178.6434	25.40898	-1
11849	-1.15E-02	2.00E-03	98.07713	0.8782948	178.7496	25.40586	-1
11850	-0.0122757	2.78E-03	98.04338	0.8773573	179.0996	25.40742	-1
11851	-1.85E-02	7.78E-03	98.04338	0.8792323	179.0559	25.40742	-1
11852	-2.01E-02	5.59E-03	98.03587	0.8767323	179.0496	25.40742	-1
11853	-1.54E-02	7.00E-03	98.02837	0.8773573	179.1934	25.40117	-1
11854	-2.79E-02	6.53E-03	98.09587	0.8767323	179.2809	25.40273	-1
11855	-6.02E-03	5.28E-03	98.05087	0.8761073	179.1121	25.40898	-1
11856	-1.15E-02	4.65E-03	98.06587	0.8761073	179.0871	25.39336	-1
11857	-6.81E-03	5.75E-03	97.99837	0.8757948	179.3121	25.41367	-1
11858	-5.24E-03	3.40E-03	98.03213	0.8761073	179.1371	25.40586	-1
11859	-1.38E-02	4.18E-03	98.00961	0.8729822	178.9121	25.40429	-1
11860	-1.38E-02	7.00E-03	98.03963	0.8742322	179.0621	25.39961	-1
11861	-1.23E-02	5.75E-03	98.04338	0.8729822	179.1746	25.41055	-1
11862	-1.34E-03	6.53E-03	98.05087	0.8736072	179.0621	25.39804	-1
11863	-2.40E-02	8.40E-03	97.95337	0.8720447	178.7871	25.40117	-1
11864	-6.03E-03	2.62E-03	98.01337	0.8729822	178.8246	25.40742	-1
11865	-7.59E-03	7.31E-03	98.08087	0.8736072	178.8058	25.40586	-1
11866	-2.90E-03	6.53E-03	98.02462	0.8729822	178.5871	25.39023	-1
11867	-2.12E-03	8.09E-03	97.96461	0.8726697	178.5059	25.39961	-1
11868	-8.37E-03	1.21E-03	98.05836	0.8717322	178.6434	25.39648	-1
11869	-6.02E-03	6.84E-03	98.06587	0.8714197	178.5121	25.39336	-1
11870	-2.09E-02	4.03E-03	98.06212	0.8717322	178.5996	25.40273	-1
11871	-1.77E-02	0.00559	98.03587	0.8707947	178.8309	25.40117	-1
11872	-1.23E-02	6.22E-03	98.03587	0.8698572	179.0184	25.40742	-1
11873	-1.15E-02	6.22E-03	98.05463	0.8695447	179.0059	25.39804	-1
11874	-9.15E-03	4.97E-03	97.95712	0.8701697	178.8871	25.39648	-1
11875	-5.24E-03	4.18E-03	98.05087	0.8692322	178.9934	25.39648	-1
11876	-1.15E-02	6.53E-03	98.03587	0.8698572	179.0496	25.39179	-1
11877	-1.70E-02	7.31E-03	98.02087	0.8682947	178.8996	25.39492	-1
11878	-5.25E-03	3.40E-03	98.06212	0.8707947	178.8121	25.40117	-1
11879	-1.77E-02	3.87E-03	97.96837	0.8689197	178.9684	25.40117	-1
11880	-1.62E-02	6.68E-03	98.06962	0.8686072	179.0309	25.40742	-1
11881	-1.38E-02	6.53E-03	98.03587	0.8676696	178.8371	25.40586	-1
11882	-9.15E-03	2.62E-03	98.08087	0.8673571	178.8058	25.41367	-1
11883	-2.90E-03	7.15E-03	98.01337	0.8654821	178.8184	25.41211	-1
11884	-1.62E-02	7.93E-03	98.05463	0.8657946	178.7496	25.40273	-1
11885	-1.46E-02	3.87E-03	98.06212	0.8670446	178.5309	25.41211	-1
11886	-8.37E-03	5.12E-03	98.02087	0.8648571	178.6121	25.40273	-1
11887	-1.23E-02	6.53E-03	98.05463	0.8667321	178.6246	25.39961	-1
11888	-2.90E-03	7.15E-03	98.02462	0.8645446	178.4871	25.40429	-1
11889	-2.09E-02	2.15E-03	98.02087	0.8654821	178.4434	25.41055	-1
11890	-1.38E-02	2.00E-03	98.01712	0.8661071	178.7434	25.41055	-1
11891	-2.01E-02	5.12E-03	98.00961	0.8648571	178.8934	25.40273	-1
11892	-1.77E-02	6.53E-03	98.05087	0.8657946	178.8058	25.39336	-1
11893	-6.02E-03	6.53E-03	97.99463	0.8664196	178.9121	25.39648	-1
11894	-2.56E-02	4.97E-03	98.06212	0.8651696	179.1246	25.40898	-1
11895	-1.77E-02	3.25E-03	98.04338	0.8642321	179.1246	25.39961	-1
11896	-2.95E-02	5.43E-03	98.00587	0.862982	178.9871	25.40273	-1
11897	-2.32E-02	5.90E-03	97.98338	0.862982	179.0809	25.40898	-1
11898	-2.01E-02	1.22E-04	98.03213	0.8632945	179.1996	25.40429	-1
11899	-2.12E-03	2.15E-03	98.04338	0.862982	179.1121	25.40586	-1
11900	-1.93E-02	4.50E-03	98.05836	0.863607	179.0809	25.39804	-1
11901	-1.77E-02	7.00E-03	98.02837	0.8639196	179.2309	25.39804	-1
11902	-4.46E-03	5.59E-03	98.03963	0.8623571	179.2934	25.41211	-1
11903	-6.81E-03	5.75E-03	97.97587	0.8626695	178.9559	25.40742	-1
11904	-1.07E-02	6.84E-03	98.04338	0.8614196	178.8371	25.40742	-1
11905	-9.93E-03	7.31E-03	98.08087	0.8623571	178.9059	25.41523	-1
11906	-1.70E-02	3.25E-03	98.07713	0.862982	178.7559	25.39961	-1
11907	-2.01E-02	4.03E-03	98.01712	0.8595445	178.6308	25.39961	-1
11908	-1.15E-02	5.90E-03	98.03587	0.8607945	178.7809	25.40898	-1
11909	-1.93E-02	6.06E-03	98.03587	0.859232	178.7746	25.40273	-1
11910	-1.54E-02	3.56E-03	98.00587	0.858607	178.7934	25.40586	-1
11911	-2.56E-02	4.81E-03	97.99088	0.8589195	178.9246	25.39961	-1
11912	-1.46E-02	1.84E-03	98.06587	0.8614196	179.1559	25.40429	-1
11913	-1.33E-03	7.00E-03	98.03963	0.860482	179.1559	25.39023	-1
11914	-9.93E-03	5.43E-03	97.96461	0.859857	178.9871	25.39961	-1
11915	-1.54E-02	5.59E-03	98.07337	0.859857	179.0684	25.39336	-1
11916	-5.24E-03	4.97E-03	98.06587	0.857357	179.1371	25.41211	-1
11917	-1.31E-02	4.65E-03	98.04712	0.8595445	179.0309	25.40586	-1
11918	2.27E-04	2.62E-03	98.06587	0.859232	178.9433	25.40273	-1
11919	-2.32E-02	3.87E-03	98.01712	0.8564194	179.1559	25.39336	-1
11920	-1.46E-02	6.68E-03	97.99088	0.858607	179.1996	25.40586	-1
11921	-1.07E-02	4.18E-03	98.03587	0.857357	179.0559	25.40429	-1
11922	-9.15E-03	1.53E-03	97.99088	0.859232	179.0371	25.39804	-1
11923	-1.62E-02	3.72E-03	98.00212	0.857357	179.0684	25.39961	-1
11924	-1.31E-02	5.43E-03	98.06587	0.8570445	178.8934	25.40586	-1
11925	-1.54E-02	5.59E-03	97.99088	0.8582945	178.6434	25.39179	-1
11926	-1.77E-02	3.72E-03	98.08087	0.8582945	178.6809	25.40273	-1
11927	-5.51E-04	5.75E-03	98.03213	0.8557944	178.7809	25.39804	-1
11928	-0.0060215	3.56E-03	98.06212	0.856732	178.7496	25.40742	-1
11929	-1.07E-02	5.59E-03	98.00212	0.8570445	178.5621	25.40117	-1
11930	-2.12E-03	2.62E-03	98.02462	0.8532944	178.7309	25.39179	-1
11931	-1.46E-02	7.15E-03	98.08838	0.8554819	178.9121	25.40586	-1
11932	-2.40E-02	3.72E-03	98.01712	0.8539194	178.8871	25.39804	-1
11933	-1.38E-02	5.59E-03	97.96088	0.8554819	178.9059	25.40742	-1
11934	-9.93E-03	6.37E-03	98.00587	0.8548569	179.1246	25.39179	-1
11935	-2.79E-02	1.84E-03	98.06587	0.8551694	179.1246	25.39648	-1
11936	-1.85E-02	7.00E-03	98.02837	0.8557944	178.9934	25.40117	-1
11937	-9.15E-03	2.62E-03	98.02462	0.854232	178.9746	25.40586	-1
11938	-3.68E-03	1.37E-03	98.02837	0.8570445	179.0996	25.39492	-1
11939	-1.38E-02	6.37E-03	98.03587	0.8545445	179.0996	25.40742	-1
11940	-1.54E-02	3.72E-03	98.04338	0.8532944	179.0246	25.39804	-1
11941	-1.46E-02	3.87E-03	98.06587	0.8551694	178.9684	25.39648	-1
11942	-0.0060215	3.72E-03	98.03587	0.8529819	179.1496	25.40117	-1
11943	-1.07E-02	7.00E-03	98.03213	0.8532944	179.0246	25.40429	-1
