Seconds	O2	CO2	BP	WVP	FlowRate	Temp	Marker
6879	-4.30E-02	2.41E-02	98.02087	1.015172	199.6624	34.33256	-1
6880	-5.00E-02	2.23E-02	98.08838	1.008922	199.6624	22.28237	-1
6881	-4.69E-02	0.0193799	98.11462	1.004859	199.6124	20.43234	-1
6882	-0.0343914	1.92E-02	98.10712	1.000797	199.6437	18.20731	-1
6883	-3.13E-02	2.14E-02	98.12962	0.9970466	199.6562	13.78068	-1
6884	-3.99E-02	1.77E-02	98.11087	0.9901715	199.6437	13.03223	-1
6885	-0.0336132	2.08E-02	98.01712	0.9845464	199.6437	12.5791	-1
6886	-3.52E-02	2.06E-02	98.12588	0.9817339	199.6562	11.65721	-1
6887	-3.60E-02	2.11E-02	98.08463	0.9761088	199.6624	12.51972	-1
6888	-5.00E-02	2.13E-02	98.11087	0.9707962	199.6249	13.21036	-1
6889	-4.38E-02	2.08E-02	98.07713	0.9667336	199.6249	22.14487	-1
6890	-0.0336132	1.94E-02	98.09212	0.9617336	199.6562	24.99804	-1
6891	-2.74E-02	2.03E-02	98.04338	0.9573585	199.6874	27.17307	-1
6892	-4.53E-02	1.66E-02	98.13713	0.953921	199.6374	36.42009	-1
6893	-2.97E-02	1.80E-02	98.04712	0.9486083	199.6374	37.16541	-1
6894	-3.44E-02	1.95E-02	98.11837	0.9423583	199.6624	38.34043	-1
6895	-3.13E-02	1.83E-02	98.05463	0.9395458	199.5937	38.99669	-1
6896	-2.81E-02	0.017817	98.11087	0.9382957	199.5999	36.41227	-1
6897	-4.85E-02	1.30E-02	98.05087	0.9329831	199.6249	33.9638	-1
6898	-2.89E-02	1.69E-02	98.08087	0.9292331	199.6374	20.90735	-1
6899	-3.21E-02	1.75E-02	98.12588	0.923608	199.6437	18.81201	-1
6900	-3.83E-02	1.56E-02	98.05836	0.9220455	199.6499	16.31197	-1
6901	-2.66E-02	1.44E-02	98.08838	0.9170454	199.6562	13.13848	-1
6902	-1.72E-02	1.30E-02	98.08087	0.9114203	199.6562	12.15878	-1
6903	-2.66E-02	1.39E-02	98.08463	0.9092328	199.6249	12.46972	-1
6904	-3.05E-02	1.52E-02	98.07713	0.9039202	199.6249	11.9119	-1
6905	-0.0398674	1.63E-02	98.08838	0.9017326	199.6437	14.25256	-1
6906	-2.74E-02	0.0146917	98.05836	0.8992326	199.6249	15.43852	-1
6907	-2.11E-02	1.61E-02	98.09587	0.8964201	199.6624	25.77774	-1
6908	-2.89E-02	1.31E-02	98.11462	0.89267	199.6249	30.21843	-1
6909	-2.81E-02	1.42E-02	98.08463	0.889545	199.6062	32.0794	-1
6910	-2.03E-02	1.41E-02	98.08838	0.8861074	199.6687	37.76698	-1
6911	-3.75E-02	1.45E-02	98.08087	0.8823574	199.6562	38.56699	-1
6912	-2.66E-02	1.48E-02	98.10712	0.8786073	199.6499	39.00763	-1
6913	-0.0312748	1.47E-02	98.12212	0.8757948	199.6687	33.51848	-1
6914	-0.0234623	1.48E-02	98.09962	0.8742322	199.6687	26.95432	-1
6915	-3.05E-02	1.03E-02	98.09587	0.8711072	199.6562	24.86835	-1
6916	-0.0312748	1.02E-02	98.11462	0.8664196	199.6499	15.92446	-1
6917	-0.0312748	1.33E-02	98.02462	0.8648571	199.6437	13.83068	-1
6918	-2.50E-02	1.47E-02	98.11837	0.8623571	199.6749	12.99786	-1
6919	-2.97E-02	0.0123476	98.11087	0.859857	199.6624	11.9369	-1
6920	-0.0312767	0.0109413	98.07713	0.8576695	199.5999	12.7166	-1
6921	-2.82E-02	1.33E-02	98.12962	0.8539194	199.6312	13.59161	-1
6922	-2.19E-02	0.0104725	98.06587	0.8507944	199.6187	24.08709	-1
6923	-2.58E-02	1.16E-02	98.14838	0.8482943	199.6124	29.15748	-1
6924	-0.0312767	1.25E-02	98.09587	0.8451693	199.5749	37.34979	-1
6925	-2.11E-02	0.0125037	98.05836	0.8426692	199.6249	38.11699	-1
6926	-1.80E-02	9.53E-03	98.05463	0.8392317	199.6499	38.7545	-1
6927	-0.0320549	1.17E-02	98.06962	0.8389192	199.6437	38.52168	-1
6928	-2.42E-02	1.25E-02	98.05836	0.8361067	199.6374	26.35587	-1
6929	-1.96E-02	7.82E-03	98.08838	0.8339191	199.6437	22.00268	-1
6930	-2.74E-02	1.14E-02	98.05463	0.8307941	199.5937	17.81043	-1
6931	-2.42E-02	1.11E-02	98.07713	0.8323566	199.6437	13.3338	-1
6932	-1.49E-02	1.19E-02	98.09212	0.8273565	199.6374	12.27284	-1
6933	-1.64E-02	1.05E-02	98.12962	0.826419	199.6499	11.82753	-1
6934	-2.35E-02	8.75E-03	98.10712	0.825169	199.6499	13.55411	-1
6935	-2.11E-02	8.13E-03	98.12962	0.8211064	199.6499	18.68544	-1
6936	-2.58E-02	9.38E-03	98.10712	0.8186064	199.6437	20.77454	-1
6937	-1.17E-02	8.28E-03	98.12212	0.8186064	199.6374	33.85286	-1
6938	-3.13E-02	1.05E-02	98.09587	0.8154814	199.6624	36.2154	-1
6939	-1.64E-02	4.85E-03	98.09212	0.8120438	199.6312	38.20449	-1
6940	-2.58E-02	5.32E-03	98.13338	0.8126688	199.6687	38.65918	-1
6941	-0.0226841	6.72E-03	98.07337	0.8092312	199.6687	31.13251	-1
6942	-1.88E-02	8.13E-03	98.15211	0.8079812	199.6562	28.80122	-1
6943	-1.17E-02	7.50E-03	98.10338	0.8079812	199.6624	16.16978	-1
6944	-2.03E-02	6.10E-03	98.13713	0.8029811	199.6374	13.77755	-1
6945	-1.25E-02	5.47E-03	98.09587	0.8026686	199.6562	12.61816	-1
6946	-1.17E-02	5.00E-03	98.09212	0.8007936	199.6249	12.10878	-1
6947	-2.58E-02	9.07E-03	98.13338	0.7995436	199.6874	13.79162	-1
6948	-2.50E-02	9.22E-03	98.09587	0.7986061	199.6437	16.76197	-1
6949	-2.03E-02	6.88E-03	98.09962	0.794231	199.6687	29.10591	-1
6950	-1.02E-02	6.25E-03	98.04338	0.791731	199.6874	34.66381	-1
6951	-1.80E-02	4.22E-03	98.09212	0.791731	199.6499	37.26541	-1
6952	-9.41E-03	8.75E-03	98.04712	0.7914185	199.6499	38.95763	-1
6953	-2.03E-02	4.53E-03	98.11837	0.789856	199.6624	34.16224	-1
6954	-2.50E-02	8.60E-03	98.07337	0.7861059	199.6437	31.19188	-1
6955	-1.57E-02	9.69E-03	98.14087	0.7873559	199.6687	17.14792	-1
6956	-1.80E-02	5.00E-03	98.08838	0.7854809	199.6624	14.48538	-1
6957	-0.0140934	5.16E-03	98.05836	0.7854809	199.6249	13.11661	-1
6958	-2.50E-02	2.97E-03	98.08463	0.7820433	199.6624	11.72752	-1
6959	-0.0297184	7.50E-03	98.11087	0.7804808	199.6562	13.00879	-1
6960	-1.64E-02	6.41E-03	98.10712	0.7795433	199.6249	15.50727	-1
6961	-1.64E-02	7.19E-03	98.05836	0.7786058	199.6624	27.71683	-1
6962	-0.0148735	5.63E-03	98.08463	0.7773557	199.6374	33.24348	-1
6963	-2.11E-02	6.72E-03	97.99837	0.7767308	199.6374	35.99821	-1
6964	-1.72E-02	8.28E-03	98.07713	0.7764183	199.6312	38.66074	-1
6965	-6.28E-03	9.07E-03	98.06962	0.7751682	199.6374	37.51854	-1
6966	-9.41E-03	5.94E-03	98.09212	0.7729807	199.6437	33.9388	-1
6967	-1.02E-02	7.19E-03	98.13338	0.7711056	199.6499	19.50421	-1
6968	-3.16E-03	5.16E-03	98.12212	0.7704806	199.6874	16.80885	-1
6969	-8.63E-03	7.35E-03	98.14462	0.7701681	199.6374	16.59635	-1
6970	-0.0140934	5.78E-03	98.06212	0.7679806	199.6374	12.06972	-1
6971	-2.19E-02	8.44E-03	98.07713	0.7657931	199.6312	12.11815	-1
6972	-1.18E-02	7.82E-03	98.12212	0.7636055	199.6562	12.22441	-1
6973	-2.27E-02	6.10E-03	98.06212	0.7648556	199.6374	20.46984	-1
6974	-1.72E-02	8.13E-03	98.10338	0.7617305	199.6499	25.04023	-1
6975	-1.33E-02	2.03E-03	98.08087	0.7617305	199.6437	28.8356	-1
6976	-1.18E-02	6.72E-03	98.04338	0.761418	199.6062	37.1576	-1
6977	-3.94E-03	3.91E-03	98.08087	0.761418	199.6374	38.11699	-1
6978	-1.41E-02	4.06E-03	98.05087	0.758293	199.6499	38.73731	-1
6979	-1.18E-02	7.19E-03	98.11837	0.7579805	199.6249	33.87786	-1
6980	-1.49E-02	3.44E-03	98.08463	0.7564179	199.6124	26.45119	-1
6981	-1.02E-02	7.03E-03	98.12962	0.7564179	199.6437	24.20271	-1
6982	-9.41E-03	2.35E-03	98.09212	0.7529804	199.6499	15.33539	-1
6983	-1.72E-02	6.25E-03	98.09962	0.7529804	199.6124	13.86193	-1
6984	-1.64E-02	7.03E-03	98.02087	0.7523554	199.6874	13.21036	-1
6985	-7.07E-03	7.03E-03	98.06962	0.7501678	199.6312	11.81346	-1
6986	-2.43E-02	7.03E-03	98.06587	0.7511054	199.6687	12.49941	-1
6987	-2.19E-02	4.53E-03	98.03213	0.7495428	199.5937	16.89635	-1
6988	-7.85E-03	4.22E-03	98.12212	0.7473553	199.6249	19.71671	-1
6989	-1.25E-02	5.63E-03	98.05836	0.7495428	199.6249	29.83249	-1
6990	-5.50E-03	3.75E-03	98.11462	0.7479803	199.6374	33.99505	-1
6991	-5.50E-03	2.81E-03	98.12962	0.7451678	199.6062	35.70914	-1
6992	-1.02E-02	5.94E-03	98.06587	0.7439178	199.6312	38.66856	-1
6993	-1.49E-02	4.69E-03	98.12212	0.7457927	199.6374	38.54512	-1
6994	-0.0281601	5.16E-03	98.09962	0.7420427	199.6749	36.23883	-1
6995	-2.11E-02	9.39E-04	98.09962	0.7414177	199.6874	22.11049	-1
6996	-2.11E-02	6.72E-03	98.11837	0.7401677	199.6249	18.89795	-1
6997	-3.05E-02	4.85E-03	98.06587	0.7411052	199.6312	16.01665	-1
6998	-3.16E-03	2.66E-03	98.01712	0.7389176	199.6749	12.32285	-1
6999	-1.72E-02	6.41E-03	98.09962	0.7382926	199.6437	11.89315	-1
7000	-1.41E-02	7.83E-04	98.09212	0.7389176	199.6249	12.21972	-1
7001	-7.85E-03	3.75E-03	98.12588	0.7370427	199.6187	14.97914	-1
7002	-1.41E-02	3.14E-04	98.08463	0.7364177	199.6124	20.04015	-1
7003	-7.07E-03	5.47E-03	98.11087	0.7370427	199.6249	22.42769	-1
7004	-7.85E-03	5.78E-03	98.03213	0.7357926	199.6562	34.72787	-1
7005	-5.50E-03	2.97E-03	98.09212	0.7361051	199.6562	36.43102	-1
7006	-9.41E-03	4.22E-03	98.10338	0.7332926	199.6437	38.22793	-1
7007	-1.33E-02	2.35E-03	98.09587	0.7342301	199.6312	38.87481	-1
7008	-2.27E-02	5.00E-03	98.06962	0.7320426	199.6499	33.87786	-1
7009	-8.63E-03	4.06E-03	98.10712	0.7314175	199.6437	32.08721	-1
7010	-1.02E-02	5.16E-03	98.03213	0.73173	199.6499	18.29325	-1
7011	-3.94E-03	6.25E-03	98.09212	0.7314175	199.6687	15.88852	-1
7012	-8.63E-03	9.39E-04	98.12588	0.7301675	199.6437	13.98068	-1
7013	-2.19E-02	5.47E-03	98.10338	0.7323551	199.6499	12.00253	-1
7014	-2.11E-02	2.03E-03	98.11087	0.731105	199.6874	12.29941	-1
7015	-0.0117588	6.56E-03	98.09587	0.731105	199.6249	12.29159	-1
7016	-1.96E-02	3.44E-03	98.13713	0.731105	199.6437	20.0714	-1
7017	-2.27E-02	3.13E-03	98.09212	0.72923	199.6562	24.49178	-1
7018	-1.02E-02	5.94E-03	98.11462	0.731105	199.6374	27.93715	-1
7019	-1.64E-02	2.81E-03	98.13713	0.728605	199.6687	37.05135	-1
7020	-9.41E-03	1.56E-03	98.14462	0.7276675	199.6562	37.9248	-1
7021	-1.33E-02	4.85E-03	98.03213	0.7270425	199.6624	38.78731	-1
7022	-7.07E-03	1.41E-03	98.00587	0.7270425	199.6312	36.38728	-1
7023	-2.27E-02	5.31E-03	98.07713	0.72548	199.6312	28.12621	-1
7024	-4.72E-03	5.31E-03	98.08838	0.7251675	199.6249	26.81525	-1
7025	-1.64E-02	-4.68E-04	98.14087	0.7229799	199.6624	15.88384	-1
7026	-7.07E-03	1.13E-06	98.05836	0.7242299	199.6437	13.69005	-1
7027	-1.80E-02	3.28E-03	98.07713	0.7245424	199.6749	12.9916	-1
7028	-3.95E-03	1.57E-04	98.09587	0.7232924	199.6312	12.44628	-1
7029	7.42E-04	3.75E-03	98.08087	0.7217299	199.6812	15.7104	-1
7030	-0.0273819	5.63E-03	98.05463	0.7217299	199.6499	13.06036	-1
7031	-2.04E-02	2.50E-03	98.12588	0.7214174	199.6562	22.06987	-1
7032	-1.02E-02	2.66E-03	98.01712	0.7207924	199.6562	26.21993	-1
7033	-5.51E-03	3.28E-03	98.04338	0.7198549	199.6687	29.70749	-1
7034	-2.11E-02	-4.68E-04	98.09962	0.7195424	199.6562	37.40135	-1
7035	1.52E-03	2.66E-03	98.08087	0.7207924	199.6312	38.30449	-1
7036	-1.60E-03	3.91E-03	98.05087	0.7192299	199.6624	38.96544	-1
7037	-1.64E-02	5.47E-03	98.05087	0.7198549	199.6249	33.82473	-1
7038	-7.07E-03	6.09E-03	98.07337	0.7192299	199.6562	26.45744	-1
7039	-1.33E-02	2.50E-03	98.12588	0.7186049	199.6062	23.35426	-1
7040	-1.64E-02	2.81E-03	98.03963	0.7179798	199.6249	15.04789	-1
7041	-1.02E-02	2.19E-03	98.08463	0.7173548	199.6562	13.05411	-1
7042	-2.35E-02	-4.68E-04	98.13338	0.7167298	199.6499	12.63847	-1
7043	-2.11E-02	2.66E-03	98.07337	0.7157923	199.6812	12.10409	-1
7044	-8.63E-03	3.75E-03	98.01712	0.7145423	199.6687	14.02756	-1
7045	-9.42E-03	3.75E-03	98.03587	0.7129798	199.6562	16.68072	-1
7046	-1.41E-02	6.76E-07	98.12212	0.7132923	199.6437	28.58403	-1
7047	-0.0195713	1.41E-03	98.13713	0.7129798	199.6624	33.87474	-1
7048	-1.02E-02	2.97E-03	98.02087	0.7145423	199.6624	36.12477	-1
7049	-1.41E-02	3.59E-03	98.07337	0.7114173	199.6562	38.64668	-1
7050	-1.80E-02	3.75E-03	98.12588	0.7117298	199.6687	37.73573	-1
7051	-2.39E-03	5.00E-03	98.05836	0.7117298	199.6312	34.17474	-1
7052	-9.42E-03	2.03E-03	98.08087	0.7098547	199.6312	19.69327	-1
7053	-1.88E-02	2.34E-03	98.11462	0.7104797	199.6124	16.16978	-1
7054	-1.41E-02	2.03E-03	98.12212	0.7086047	199.6374	13.97756	-1
7055	-1.10E-02	1.41E-03	98.14462	0.7086047	199.6499	11.90878	-1
7056	-9.42E-03	5.31E-03	98.06212	0.7073547	199.6374	11.70565	-1
7057	-1.80E-02	2.03E-03	98.05087	0.7082922	199.6249	12.66973	-1
7058	-2.74E-02	3.59E-03	98.08838	0.7089172	199.6437	21.83237	-1
7059	-7.08E-03	4.38E-03	98.11837	0.7082922	199.6562	26.68088	-1
7060	-1.18E-02	3.75E-03	98.11087	0.7076672	199.5999	30.63406	-1
7061	-7.08E-03	3.44E-03	98.03963	0.7057922	199.6062	37.51542	-1
7062	-3.95E-03	2.50E-03	98.05087	0.7082922	199.6499	38.71387	-1
7063	-1.57E-02	3.91E-03	98.06587	0.7070422	199.6374	38.96231	-1
7064	-1.88E-02	3.59E-03	98.08463	0.7054797	199.6187	30.62625	-1
7065	-1.72E-02	3.91E-03	98.11087	0.7057922	199.5937	24.88866	-1
7066	-2.04E-02	3.91E-03	98.06962	0.7067297	199.6312	21.71205	-1
7067	-1.02E-02	4.69E-03	98.09962	0.7048547	199.6187	14.49788	-1
7068	-3.17E-03	2.66E-03	98.04712	0.7039171	199.6624	12.8166	-1
7069	-1.57E-02	2.81E-03	98.09962	0.7026671	199.6562	12.49472	-1
7070	-1.57E-02	2.97E-03	98.06212	0.7032921	199.6374	12.11034	-1
7071	-1.49E-02	5.47E-03	98.11462	0.7039171	199.6812	14.56663	-1
7072	-8.64E-03	1.41E-03	98.09212	0.7042297	199.6249	16.91979	-1
7073	-1.18E-02	2.03E-03	98.12588	0.7048547	199.6374	28.51528	-1
7074	-1.18E-02	-3.12E-04	98.10338	0.7017296	199.6187	33.58723	-1
7075	-7.86E-03	3.28E-03	98.05836	0.7017296	199.6499	35.54507	-1
7076	-2.66E-02	4.69E-04	98.08463	0.7017296	199.6687	38.58575	-1
7077	-1.88E-02	3.75E-03	98.03213	0.7017296	199.6312	38.40293	-1
7078	-2.66E-02	1.72E-03	98.10712	0.699542	199.6562	35.85914	-1
7079	-1.57E-02	2.66E-03	98.05087	0.6992295	199.6749	22.03706	-1
7080	-2.27E-02	3.59E-03	98.05836	0.7014171	199.6624	18.92138	-1
7081	-1.41E-02	5.47E-03	98.09212	0.6998546	199.6499	15.80727	-1
7082	-2.11E-02	3.91E-03	98.12212	0.6992295	199.6312	12.25409	-1
7083	7.34E-04	-9.38E-04	98.09212	0.7001671	199.6624	12.45253	-1
7084	-1.02E-02	3.91E-03	98.07713	0.6992295	199.6437	11.64783	-1
7085	-3.95E-03	3.59E-03	98.04338	0.6973546	199.6187	14.18069	-1
7086	-0.0164547	4.53E-03	98.10712	0.6982921	199.6374	19.34014	-1
7087	-1.33E-02	4.22E-03	98.03963	0.6979796	199.6312	20.9011	-1
7088	-1.18E-02	-7.82E-04	98.11837	0.6979796	199.6562	33.30441	-1
7089	-8.64E-03	-6.25E-04	98.08087	0.6976671	199.6499	35.3982	-1
7090	-1.25E-02	4.06E-03	98.11087	0.6973546	199.6249	37.84667	-1
7091	-8.64E-03	4.37E-03	97.99463	0.6976671	199.6499	38.81544	-1
7092	-1.18E-02	3.75E-03	98.09962	0.6979796	199.6437	35.77477	-1
7093	-1.18E-02	2.97E-03	98.08838	0.6982921	199.6437	32.85128	-1
7094	2.30E-03	3.59E-03	98.08838	0.695792	199.6062	18.78701	-1
7095	-9.42E-03	3.91E-03	98.13713	0.695792	199.6374	16.12447	-1
7096	-1.18E-02	5.16E-03	98.04338	0.697042	199.6312	13.98381	-1
7097	-7.86E-03	2.81E-03	98.04338	0.6954795	199.5874	12.52597	-1
7098	-5.52E-03	1.41E-03	98.13713	0.695167	199.6374	11.77909	-1
7099	-1.10E-02	4.84E-03	98.09962	0.695792	199.6562	12.76192	-1
7100	-1.02E-02	5.00E-03	98.12962	0.696417	199.6624	20.61985	-1
7101	-0.0172348	3.12E-04	98.11462	0.695167	199.6937	25.40117	-1
7102	-2.04E-02	1.25E-03	98.12588	0.6961045	199.6499	29.05591	-1
7103	-0.0164547	2.03E-03	98.13338	0.693917	199.6749	36.98103	-1
7104	-1.88E-02	4.69E-03	98.00587	0.694542	199.6624	38.4248	-1
7105	-8.32E-04	1.87E-03	98.03963	0.6936045	199.6749	39.00607	-1
7106	-1.49E-02	4.84E-03	98.09212	0.693292	199.6562	32.97004	-1
7107	-1.02E-02	2.34E-03	98.05836	0.693292	199.6374	26.39337	-1
7108	-1.18E-02	1.56E-03	98.15587	0.6929795	199.6499	23.66833	-1
7109	-4.96E-05	-1.25E-03	98.04338	0.6926669	199.6499	13.98068	-1
7110	-1.61E-03	2.03E-03	98.14087	0.6929795	199.6437	13.4838	-1
7111	-9.43E-03	2.81E-03	98.08838	0.6923544	199.6187	12.57754	-1
7112	-1.80E-02	-9.38E-04	98.13713	0.6914169	199.5937	11.99471	-1
7113	-1.88E-02	5.31E-03	98.02462	0.6914169	199.6187	13.24473	-1
7114	-7.86E-03	2.50E-03	98.07337	0.690792	199.6562	14.59632	-1
7115	-1.65E-02	1.87E-03	98.10338	0.6917294	199.6812	24.86835	-1
7116	-1.02E-02	3.28E-03	98.08087	0.6923544	199.6812	29.71686	-1
7117	-1.26E-02	3.59E-03	98.09962	0.6904795	199.6124	32.04815	-1
7118	-1.62E-03	3.75E-03	98.05087	0.6929795	199.6249	37.84667	-1
7119	-5.15E-05	-1.09E-03	98.12588	0.6904795	199.6187	38.41074	-1
7120	-0.0156765	2.19E-03	98.07713	0.690792	199.6062	38.84044	-1
7121	-7.86E-03	3.75E-03	98.07337	0.6898544	199.6999	31.58251	-1
7122	-0.0164566	2.97E-03	98.13338	0.6892294	199.6187	25.73711	-1
7123	-7.08E-03	4.68E-04	98.11087	0.6895419	199.6124	23.0277	-1
7124	-1.49E-02	-1.56E-03	98.07337	0.6904795	199.6374	15.2307	-1
7125	-1.49E-02	1.87E-03	98.00961	0.6892294	199.6374	13.74787	-1
7126	-2.58E-02	5.00E-03	98.12588	0.6895419	199.6624	12.95411	-1
7127	-4.74E-03	7.80E-04	98.05836	0.6879794	199.6749	11.93378	-1
7128	-1.80E-02	1.56E-03	98.08463	0.6898544	199.6374	12.4666	-1
7129	-5.52E-03	2.97E-03	98.08087	0.690792	199.6312	13.01973	-1
7130	-2.58E-02	1.56E-03	98.13713	0.6898544	199.6499	21.44173	-1
7131	-9.43E-03	-1.09E-03	98.06212	0.6895419	199.6437	25.55117	-1
7132	-1.72E-02	5.31E-03	98.10712	0.6898544	199.6124	28.08246	-1
7133	-1.57E-02	2.81E-03	98.07713	0.6892294	199.6062	36.79353	-1
7134	-9.43E-03	3.59E-03	98.04712	0.6889169	199.6249	37.5951	-1
7135	-8.65E-03	2.66E-03	98.13338	0.6892294	199.6374	38.64356	-1
7136	-1.65E-02	3.44E-03	98.07337	0.6879794	199.6437	37.64042	-1
7137	-4.74E-03	1.56E-03	98.10338	0.6882919	199.6749	30.13562	-1
7138	-1.49E-02	3.44E-03	98.10338	0.6867294	199.6124	29.11529	-1
7139	-1.49E-02	1.56E-03	98.05087	0.6895419	199.6187	17.18542	-1
7140	-9.43E-03	2.03E-03	98.03963	0.6864169	199.6249	15.06351	-1
7141	-2.58E-02	-7.83E-04	98.11837	0.6854793	199.6374	13.59005	-1
7142	-1.41E-02	5.00E-03	98.06962	0.6854793	199.5874	11.96815	-1
7143	-7.09E-03	4.22E-03	98.05087	0.6882919	199.5874	11.96971	-1
7144	-9.43E-03	4.06E-03	98.05087	0.6861044	199.6312	13.16504	-1
7145	-6.31E-03	3.44E-03	98.06587	0.6861044	199.6499	21.46517	-1
7146	-1.02E-02	1.72E-03	98.05836	0.6842293	199.6062	25.91212	-1
7147	-1.80E-02	4.06E-03	98.09962	0.6829793	199.6062	29.63717	-1
7148	-2.40E-03	3.28E-03	98.12962	0.6839168	199.6312	37.43573	-1
7149	-6.30E-03	4.69E-03	98.12212	0.6829793	199.6499	38.49356	-1
7150	-0.0219326	-1.59E-06	98.08838	0.6842293	199.6374	39.00138	-1
7151	-2.40E-03	4.37E-03	98.00587	0.6842293	199.6499	30.82782	-1
7152	-1.96E-02	-1.41E-03	98.07713	0.6836043	199.5999	24.24178	-1
7153	-4.74E-03	1.25E-03	98.05836	0.6829793	199.6312	20.70735	-1
7154	-1.10E-02	3.12E-03	98.11087	0.6842293	199.6062	14.55882	-1
7155	-3.96E-03	3.28E-03	98.00587	0.6842293	199.6124	12.43847	-1
7156	-3.18E-03	4.06E-03	98.08838	0.6836043	199.6749	12.60566	-1
7157	-1.41E-02	-3.14E-04	98.12588	0.6826668	199.6124	11.83221	-1
7158	-9.43E-03	5.15E-03	98.09962	0.6864169	199.6374	15.45414	-1
7159	-5.72E-05	1.25E-03	98.11462	0.6836043	199.5749	17.54636	-1
7160	-1.33E-02	-7.83E-04	98.12212	0.6817293	199.6624	29.57311	-1
7161	-1.57E-02	-1.41E-03	98.06962	0.6832918	199.6624	34.13568	-1
7162	-1.57E-02	3.28E-03	98.06212	0.6829793	199.6874	36.18102	-1
7163	-1.33E-02	3.59E-03	98.07713	0.6823543	199.6687	38.60762	-1
7164	-0.0211525	1.87E-03	98.02837	0.6814168	199.6062	37.95449	-1
7165	-9.43E-03	2.19E-03	98.11462	0.6826668	199.6062	34.72787	-1
7166	-7.09E-03	4.69E-03	98.08463	0.6836043	199.6624	20.73235	-1
7167	-2.35E-02	3.90E-03	98.09587	0.6814168	199.6374	17.53386	-1
7168	-7.09E-03	2.50E-03	98.04712	0.6811043	199.6499	15.02914	-1
7169	-2.04E-02	3.44E-03	98.05836	0.6823543	199.6562	12.24628	-1
7170	-1.26E-02	3.59E-03	98.12588	0.6817293	199.6562	12.41503	-1
7171	-8.65E-03	1.56E-03	98.12588	0.6801668	199.6437	11.7744	-1
7172	-1.49E-02	3.90E-03	98.06212	0.6798543	199.6249	16.03853	-1
7173	-1.33E-02	2.97E-03	98.10338	0.6817293	199.6312	21.69955	-1
7174	-2.19E-02	4.22E-03	98.03213	0.6801668	199.6124	24.83866	-1
7175	-6.31E-03	3.75E-03	98.08463	0.6811043	199.6437	35.97946	-1
7176	-9.43E-03	6.23E-04	98.06962	0.6792293	199.6687	37.58573	-1
7177	-1.18E-02	2.19E-03	98.02462	0.6801668	199.6062	38.68575	-1
7178	-7.87E-03	4.69E-03	98.06587	0.6804793	199.5937	35.86539	-1
7179	-6.31E-03	3.75E-03	98.06587	0.6795418	199.6499	27.09182	-1
7180	-9.44E-03	3.90E-03	98.14087	0.6798543	199.6249	23.30426	-1
7181	-0.0211544	3.75E-03	98.05463	0.6801668	199.6437	14.92445	-1
7182	-3.97E-03	4.22E-03	98.09962	0.6792293	199.6624	12.80723	-1
7183	-1.41E-02	-4.71E-04	98.09212	0.6801668	199.6312	12.6541	-1
7184	-7.87E-03	4.06E-03	98.08463	0.6786042	199.6937	11.84784	-1
7185	-1.57E-02	-4.71E-04	98.09587	0.6782917	199.6749	14.99476	-1
7186	-0.01334	3.10E-04	98.01337	0.6789168	199.6499	17.36355	-1
7187	-2.27E-02	2.19E-03	98.06587	0.6776667	199.6499	28.95435	-1
7188	-1.49E-02	2.03E-03	98.03213	0.6789168	199.6499	33.75755	-1
7189	-1.18E-02	3.90E-03	98.08463	0.6814168	199.6687	35.78727	-1
7190	-8.43E-04	9.35E-04	98.06212	0.6792293	199.6374	38.617	-1
7191	-1.49E-02	3.10E-04	98.14087	0.6792293	199.6749	38.51231	-1
7192	-9.44E-03	0.0034351	98.11087	0.6792293	199.6187	36.53571	-1
7193	-5.53E-03	3.59E-03	98.11087	0.6779792	199.6312	23.23551	-1
7194	-1.57E-02	4.84E-03	98.12962	0.6798543	199.6062	17.50417	-1
7195	7.19E-04	1.09E-03	98.10712	0.6757917	199.6687	15.30102	-1
7196	-3.60E-02	1.72E-03	98.06962	0.6767292	199.6687	13.87443	-1
7197	-2.74E-02	2.18E-03	98.06587	0.6779792	199.5999	12.09003	-1
7198	-1.49E-02	3.90E-03	98.08838	0.6757917	199.6249	12.17284	-1
7199	-1.63E-03	2.65E-03	98.03963	0.6767292	199.6374	11.92909	-1
7200	-0.0133419	1.72E-03	98.12212	0.6757917	199.6374	17.43074	-1
7201	-1.02E-02	1.09E-03	98.03587	0.6767292	199.6187	22.09174	-1
7202	-1.65E-02	3.28E-03	98.06212	0.6776667	199.6312	23.96677	-1
7203	-6.31E-03	-1.57E-03	98.08463	0.6767292	199.6499	35.13413	-1
7204	-1.02E-02	9.35E-04	98.04712	0.6757917	199.6437	36.50134	-1
7205	-5.53E-03	3.90E-03	98.11462	0.6770417	199.6687	38.09824	-1
7206	-1.73E-02	1.40E-03	98.10712	0.6773542	199.6624	38.89044	-1
7207	-1.65E-02	5.00E-03	98.07713	0.6764167	199.6437	36.3654	-1
7208	-1.88E-02	-1.10E-03	98.13338	0.6770417	199.6812	33.97161	-1
7209	-2.66E-02	2.50E-03	98.12588	0.6764167	199.6624	17.9323	-1
7210	-0.0117836	3.43E-03	98.02837	0.6751667	199.6312	18.587	-1
7211	-0.0125618	2.81E-03	98.02462	0.6757917	199.6687	15.80884	-1
7212	-1.02E-02	3.28E-03	98.09962	0.6748542	199.6437	13.08379	-1
