Seconds,O2,CO2,BP,WVP,FlowRate,Temperature,Marker
270,21.54369,0.1363303,98.45588,2.353317,116.0361,25.57461,-1
271,21.53197,0.1347678,98.45588,2.398318,116.0611,25.5668,-1
272,21.53744,0.1313302,98.44463,2.438944,116.0487,25.56523,-1
273,21.52103,0.1305489,98.48587,2.475194,116.0611,25.56523,-1
274,21.51791,0.1286739,98.43713,2.506757,116.0674,25.55586,-1
275,21.50853,0.1300802,98.48213,2.534258,116.0487,25.55586,-1
276,21.51478,0.1274239,98.48962,2.558008,116.0236,25.55273,-1
277,21.50697,0.1258614,98.48213,2.578946,115.9236,25.5543,-1
278,21.50306,0.1242988,98.51964,2.595509,115.8674,25.56211,-1
279,21.49447,0.1221113,98.52713,2.614571,115.8861,25.55742,-1
280,21.5015,0.1214863,98.49338,2.628009,115.8361,25.54961,-1
281,21.49681,0.118205,98.45963,2.640822,115.8361,25.54648,-1
282,21.46791,0.1164862,98.48962,2.651134,115.8674,25.5418,-1
283,21.47494,0.1146112,98.44463,2.660822,115.9236,25.5418,-1
284,21.45775,0.1133612,98.44087,2.67051,115.9674,25.54805,-1
285,21.44759,0.1114862,98.44087,2.67801,116.0049,25.54805,-1
286,21.44447,0.1097674,98.47838,2.68551,116.0736,25.54024,-1
287,21.44291,0.1082048,98.48213,2.690822,116.1236,25.53867,-1
288,21.44134,0.1049236,98.48213,2.697073,116.1111,25.53555,-1
289,21.43509,0.1022673,98.48213,2.702698,116.1049,25.54024,-1
290,21.42962,9.80E-02,98.52338,2.707698,116.0611,25.5418,-1
291,21.43978,9.43E-02,98.53462,2.71176,116.1111,25.53398,-1
292,21.42962,9.07E-02,98.44087,2.716135,116.1111,25.53242,-1
293,21.42337,8.66E-02,98.50463,2.720823,116.1111,25.52461,-1
294,21.41791,8.29E-02,98.43713,2.723011,116.1674,25.52617,-1
295,21.40306,8.04E-02,98.50088,2.72676,116.1236,25.52461,-1
296,21.41712,7.70E-02,98.44463,2.730198,116.0174,25.52617,-1
297,21.40228,7.51E-02,98.44463,2.732386,115.9299,25.52305,-1
298,21.39681,7.54E-02,98.48587,2.735823,115.9174,25.51523,-1
299,21.40462,7.54E-02,98.47838,2.738948,115.8799,25.51055,-1
300,21.40462,7.70E-02,98.48213,2.741448,115.8736,25.52148,-1
301,21.40462,7.93E-02,98.49338,2.743323,115.8736,25.51367,-1
302,21.40228,8.40E-02,98.53462,2.747073,115.9111,25.51367,-1
303,21.41869,8.82E-02,98.45963,2.748636,115.9674,25.51211,-1
304,21.41791,9.29E-02,98.49712,2.751136,116.0236,25.51211,-1
305,21.40931,9.84E-02,98.45588,2.752386,116.0736,25.5168,-1
306,21.40228,0.1053923,98.50838,2.754573,116.1174,25.51211,-1
307,21.41166,0.1117987,98.45963,2.756136,116.1236,25.50586,-1
308,21.40228,0.1189863,98.44463,2.757699,116.1174,25.50274,-1
309,21.40384,0.1264864,98.48962,2.760511,116.1111,25.5043,-1
310,21.40228,0.1335177,98.48587,2.761449,116.1799,25.49961,-1
311,21.41244,0.1410179,98.48213,2.762074,116.1736,25.51055,-1
312,21.41244,0.1460179,98.47089,2.763948,116.1611,25.51211,-1
313,21.41634,0.1507055,98.48213,2.766136,116.1549,25.50586,-1
314,21.41791,0.1550806,98.53462,2.767386,116.1674,25.5043,-1
315,21.42728,0.1588306,98.53088,2.769261,116.1049,25.49648,-1
316,21.43275,0.1608619,98.45588,2.771136,116.0236,25.49023,-1
317,21.41869,0.1636744,98.49338,2.772074,115.9861,25.50117,-1
318,21.42806,0.1660182,98.45963,2.772074,115.9174,25.49648,-1
319,21.42025,0.1672682,98.47462,2.773636,115.8674,25.49179,-1
320,21.43353,0.1688308,98.45213,2.774886,115.8736,25.48867,-1
321,21.42259,0.170237,98.44087,2.776449,115.8111,25.48086,-1
322,21.42337,0.1721121,98.54588,2.778011,115.8299,25.48711,-1
323,21.44759,0.1721121,98.48213,2.778011,115.9174,25.48867,-1
324,21.43353,0.1724246,98.54588,2.778636,115.9612,25.48398,-1
325,21.44994,0.1714871,98.53838,2.781136,116.0299,25.48555,-1
326,21.44837,0.1716433,98.53838,2.781761,116.0862,25.46992,-1
327,21.44681,0.170237,98.46713,2.782699,116.0611,25.46367,-1
328,21.45228,0.1688308,98.49712,2.783011,116.0674,25.4793,-1
329,21.44603,0.167112,98.45963,2.785199,116.1174,25.48086,-1
330,21.43978,0.166487,98.48962,2.785824,116.1487,25.47617,-1
331,21.44759,0.1650807,98.45588,2.786761,116.1174,25.47148,-1
